system:index,NDVI_mean,cloud_cover_land,col,date,image_id,lat,lon,lst,max_lat,max_lon,min_lat,min_lon,row,scene_id,tile_id,.geo
26_4,0.3078593289821224,1.24,6.0,2022-06-03,tile_r2_c6_2022-06-03,13.024998650782685,80.26250000001308,50.99320540149308,13.06,80.275,12.99,80.25,2.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r2_c6,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.25,12.99],[80.275,12.99],[80.275,13.06],[80.25,13.06],[80.25,12.99]]]}"
26_5,0.3833920037893767,4.36,6.0,2022-08-22,tile_r2_c6_2022-08-22,13.024998650782685,80.26250000001308,44.007425693656664,13.06,80.275,12.99,80.25,2.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r2_c6,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.25,12.99],[80.275,12.99],[80.275,13.06],[80.25,13.06],[80.25,12.99]]]}"
26_6,0.36007653501367515,16.48,6.0,2022-02-03,tile_r2_c6_2022-02-03,13.024998650782685,80.26250000001308,32.49877587081176,13.06,80.275,12.99,80.25,2.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r2_c6,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.25,12.99],[80.275,12.99],[80.275,13.06],[80.25,13.06],[80.25,12.99]]]}"
26_7,0.401786371306058,18.06,6.0,2022-12-28,tile_r2_c6_2022-12-28,13.024998650782685,80.26250000001308,34.80171099510893,13.06,80.275,12.99,80.25,2.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r2_c6,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.25,12.99],[80.275,12.99],[80.275,13.06],[80.25,13.06],[80.25,12.99]]]}"
26_9,0.38655336213220776,19.39,6.0,2022-01-10,tile_r2_c6_2022-01-10,13.024998650782685,80.26250000001308,33.8827810112372,13.06,80.275,12.99,80.25,2.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r2_c6,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.25,12.99],[80.275,12.99],[80.275,13.06],[80.25,13.06],[80.25,12.99]]]}"
27_0,0.018951040506234258,0.06,7.0,2022-03-31,tile_r2_c7_2022-03-31,13.024998650781862,80.28749999999286,31.409027015861497,13.06,80.3,12.99,80.27499999999999,2.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r2_c7,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.27499999999999,12.99],[80.3,12.99],[80.3,13.06],[80.27499999999999,13.06],[80.27499999999999,12.99]]]}"
27_1,-0.7768905427922301,0.23,7.0,2022-10-25,tile_r2_c7_2022-10-25,13.024998650781862,80.28749999999286,32.4151600056342,13.06,80.3,12.99,80.27499999999999,2.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r2_c7,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.27499999999999,12.99],[80.3,12.99],[80.3,13.06],[80.27499999999999,13.06],[80.27499999999999,12.99]]]}"
27_2,0.04581487329354807,0.69,7.0,2022-05-26,tile_r2_c7_2022-05-26,13.024998650781862,80.28749999999286,33.12999650698297,13.06,80.3,12.99,80.27499999999999,2.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r2_c7,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.27499999999999,12.99],[80.3,12.99],[80.3,13.06],[80.27499999999999,13.06],[80.27499999999999,12.99]]]}"
27_3,0.025187924485464447,1.2,7.0,2022-09-23,tile_r2_c7_2022-09-23,13.024998650781862,80.28749999999286,34.13335625277427,13.06,80.3,12.99,80.27499999999999,2.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r2_c7,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.27499999999999,12.99],[80.3,12.99],[80.3,13.06],[80.27499999999999,13.06],[80.27499999999999,12.99]]]}"
27_4,0.025691364333515362,1.24,7.0,2022-06-03,tile_r2_c7_2022-06-03,13.024998650781862,80.28749999999286,38.46233860721823,13.06,80.3,12.99,80.27499999999999,2.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r2_c7,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.27499999999999,12.99],[80.3,12.99],[80.3,13.06],[80.27499999999999,13.06],[80.27499999999999,12.99]]]}"
27_5,-0.03852785555418658,4.36,7.0,2022-08-22,tile_r2_c7_2022-08-22,13.024998650781862,80.28749999999286,37.07869253369902,13.06,80.3,12.99,80.27499999999999,2.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r2_c7,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.27499999999999,12.99],[80.3,12.99],[80.3,13.06],[80.27499999999999,13.06],[80.27499999999999,12.99]]]}"
27_6,-0.4849580281152661,16.48,7.0,2022-02-03,tile_r2_c7_2022-02-03,13.024998650781862,80.28749999999286,28.59445433591814,13.06,80.3,12.99,80.27499999999999,2.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r2_c7,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.27499999999999,12.99],[80.3,12.99],[80.3,13.06],[80.27499999999999,13.06],[80.27499999999999,12.99]]]}"
27_7,-1.3217701032244185,18.06,7.0,2022-12-28,tile_r2_c7_2022-12-28,13.024998650781862,80.28749999999286,31.149211722287188,13.06,80.3,12.99,80.27499999999999,2.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r2_c7,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.27499999999999,12.99],[80.3,12.99],[80.3,13.06],[80.27499999999999,13.06],[80.27499999999999,12.99]]]}"
27_9,-1.279714656838259,19.39,7.0,2022-01-10,tile_r2_c7_2022-01-10,13.024998650781862,80.28749999999286,29.759121623167303,13.06,80.3,12.99,80.27499999999999,2.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r2_c7,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.27499999999999,12.99],[80.3,12.99],[80.3,13.06],[80.27499999999999,13.06],[80.27499999999999,12.99]]]}"
28_0,0.004867553051036054,0.06,8.0,2022-03-31,tile_r2_c8_2022-03-31,13.024998650780748,80.31249999999008,28.545270251123338,13.06,80.325,12.99,80.3,2.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r2_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,12.99],[80.325,12.99],[80.325,13.06],[80.3,13.06],[80.3,12.99]]]}"
28_1,-0.15970639406657117,0.23,8.0,2022-10-25,tile_r2_c8_2022-10-25,13.024998650780748,80.31249999999008,30.020937192384228,13.06,80.325,12.99,80.3,2.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r2_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,12.99],[80.325,12.99],[80.325,13.06],[80.3,13.06],[80.3,12.99]]]}"
28_2,0.13757180652625467,0.69,8.0,2022-05-26,tile_r2_c8_2022-05-26,13.024998650780748,80.31249999999008,29.296744816653437,13.06,80.325,12.99,80.3,2.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r2_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,12.99],[80.325,12.99],[80.325,13.06],[80.3,13.06],[80.3,12.99]]]}"
28_3,0.14915088008467933,1.2,8.0,2022-09-23,tile_r2_c8_2022-09-23,13.024998650780748,80.31249999999008,30.453670145384894,13.06,80.325,12.99,80.3,2.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r2_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,12.99],[80.325,12.99],[80.325,13.06],[80.3,13.06],[80.3,12.99]]]}"
28_4,0.007054782197308997,1.24,8.0,2022-06-03,tile_r2_c8_2022-06-03,13.024998650780748,80.31249999999008,34.26934470210938,13.06,80.325,12.99,80.3,2.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r2_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,12.99],[80.325,12.99],[80.325,13.06],[80.3,13.06],[80.3,12.99]]]}"
28_5,0.1482909174587198,4.36,8.0,2022-08-22,tile_r2_c8_2022-08-22,13.024998650780748,80.31249999999008,34.06484868590462,13.06,80.325,12.99,80.3,2.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r2_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,12.99],[80.325,12.99],[80.325,13.06],[80.3,13.06],[80.3,12.99]]]}"
28_6,-0.6542540990224875,16.48,8.0,2022-02-03,tile_r2_c8_2022-02-03,13.024998650780748,80.31249999999008,26.55596447865651,13.06,80.325,12.99,80.3,2.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r2_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,12.99],[80.325,12.99],[80.325,13.06],[80.3,13.06],[80.3,12.99]]]}"
28_7,-1.3297096726733348,18.06,8.0,2022-12-28,tile_r2_c8_2022-12-28,13.024998650780748,80.31249999999008,29.346030411008286,13.06,80.325,12.99,80.3,2.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r2_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,12.99],[80.325,12.99],[80.325,13.06],[80.3,13.06],[80.3,12.99]]]}"
28_9,-0.2000410496538475,19.39,8.0,2022-01-10,tile_r2_c8_2022-01-10,13.024998650780748,80.31249999999008,28.097830725187418,13.06,80.325,12.99,80.3,2.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r2_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,12.99],[80.325,12.99],[80.325,13.06],[80.3,13.06],[80.3,12.99]]]}"
29_0,-0.05228905929014856,0.06,9.0,2022-03-31,tile_r2_c9_2022-03-31,13.024998650782626,80.33749999999898,28.385185105572504,13.06,80.35,12.99,80.32499999999999,2.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r2_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,12.99],[80.35,12.99],[80.35,13.06],[80.32499999999999,13.06],[80.32499999999999,12.99]]]}"
29_1,-0.6038298727723017,0.23,9.0,2022-10-25,tile_r2_c9_2022-10-25,13.024998650782626,80.33749999999898,29.998824556060065,13.06,80.35,12.99,80.32499999999999,2.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r2_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,12.99],[80.35,12.99],[80.35,13.06],[80.32499999999999,13.06],[80.32499999999999,12.99]]]}"
29_2,0.19477991567589914,0.69,9.0,2022-05-26,tile_r2_c9_2022-05-26,13.024998650782626,80.33749999999898,28.842335009378033,13.06,80.35,12.99,80.32499999999999,2.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r2_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,12.99],[80.35,12.99],[80.35,13.06],[80.32499999999999,13.06],[80.32499999999999,12.99]]]}"
29_3,0.3008182351055577,1.2,9.0,2022-09-23,tile_r2_c9_2022-09-23,13.024998650782626,80.33749999999898,30.298952340508706,13.06,80.35,12.99,80.32499999999999,2.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r2_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,12.99],[80.35,12.99],[80.35,13.06],[80.32499999999999,13.06],[80.32499999999999,12.99]]]}"
29_4,-0.012551472093680505,1.24,9.0,2022-06-03,tile_r2_c9_2022-06-03,13.024998650782626,80.33749999999898,34.34942665170273,13.06,80.35,12.99,80.32499999999999,2.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r2_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,12.99],[80.35,12.99],[80.35,13.06],[80.32499999999999,13.06],[80.32499999999999,12.99]]]}"
29_5,0.057078828375091865,4.36,9.0,2022-08-22,tile_r2_c9_2022-08-22,13.024998650782626,80.33749999999898,34.129118106398444,13.06,80.35,12.99,80.32499999999999,2.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r2_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,12.99],[80.35,12.99],[80.35,13.06],[80.32499999999999,13.06],[80.32499999999999,12.99]]]}"
29_6,0.32193560748279915,16.48,9.0,2022-02-03,tile_r2_c9_2022-02-03,13.024998650782626,80.33749999999898,26.338747596082687,13.06,80.35,12.99,80.32499999999999,2.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r2_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,12.99],[80.35,12.99],[80.35,13.06],[80.32499999999999,13.06],[80.32499999999999,12.99]]]}"
29_7,0.24083215986302034,18.06,9.0,2022-12-28,tile_r2_c9_2022-12-28,13.024998650782626,80.33749999999898,28.754871558985844,13.06,80.35,12.99,80.32499999999999,2.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r2_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,12.99],[80.35,12.99],[80.35,13.06],[80.32499999999999,13.06],[80.32499999999999,12.99]]]}"
29_9,1.413877025649854,19.39,9.0,2022-01-10,tile_r2_c9_2022-01-10,13.024998650782626,80.33749999999898,27.642814766770755,13.06,80.35,12.99,80.32499999999999,2.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r2_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,12.99],[80.35,12.99],[80.35,13.06],[80.32499999999999,13.06],[80.32499999999999,12.99]]]}"
30_0,0.3997597030323803,0.06,0.0,2022-03-31,tile_r3_c0_2022-03-31,13.094998643101697,80.1125000000088,41.046155855214955,13.129999999999999,80.125,13.059999999999999,80.1,3.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r3_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.059999999999999],[80.125,13.059999999999999],[80.125,13.129999999999999],[80.1,13.129999999999999],[80.1,13.059999999999999]]]}"
30_1,0.5401472431130371,0.23,0.0,2022-10-25,tile_r3_c0_2022-10-25,13.094998643101697,80.1125000000088,37.099832069557905,13.129999999999999,80.125,13.059999999999999,80.1,3.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r3_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.059999999999999],[80.125,13.059999999999999],[80.125,13.129999999999999],[80.1,13.129999999999999],[80.1,13.059999999999999]]]}"
30_2,0.4623172112230447,0.69,0.0,2022-05-26,tile_r3_c0_2022-05-26,13.094998643101697,80.1125000000088,40.77406750556936,13.129999999999999,80.125,13.059999999999999,80.1,3.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r3_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.059999999999999],[80.125,13.059999999999999],[80.125,13.129999999999999],[80.1,13.129999999999999],[80.1,13.059999999999999]]]}"
30_3,0.5113414576735148,1.2,0.0,2022-09-23,tile_r3_c0_2022-09-23,13.094998643101697,80.1125000000088,43.528087450673084,13.129999999999999,80.125,13.059999999999999,80.1,3.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r3_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.059999999999999],[80.125,13.059999999999999],[80.125,13.129999999999999],[80.1,13.129999999999999],[80.1,13.059999999999999]]]}"
30_4,0.42416333457150296,1.24,0.0,2022-06-03,tile_r3_c0_2022-06-03,13.094998643101697,80.1125000000088,51.85004014375608,13.129999999999999,80.125,13.059999999999999,80.1,3.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r3_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.059999999999999],[80.125,13.059999999999999],[80.125,13.129999999999999],[80.1,13.129999999999999],[80.1,13.059999999999999]]]}"
30_5,0.5318673790284403,4.36,0.0,2022-08-22,tile_r3_c0_2022-08-22,13.094998643101697,80.1125000000088,43.34387743582075,13.129999999999999,80.125,13.059999999999999,80.1,3.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r3_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.059999999999999],[80.125,13.059999999999999],[80.125,13.129999999999999],[80.1,13.129999999999999],[80.1,13.059999999999999]]]}"
30_6,0.49201431990164957,16.48,0.0,2022-02-03,tile_r3_c0_2022-02-03,13.094998643101697,80.1125000000088,31.174935794042746,13.129999999999999,80.125,13.059999999999999,80.1,3.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r3_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.059999999999999],[80.125,13.059999999999999],[80.125,13.129999999999999],[80.1,13.129999999999999],[80.1,13.059999999999999]]]}"
30_7,0.501927902895336,18.06,0.0,2022-12-28,tile_r3_c0_2022-12-28,13.094998643101697,80.1125000000088,33.57476236997556,13.129999999999999,80.125,13.059999999999999,80.1,3.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r3_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.059999999999999],[80.125,13.059999999999999],[80.125,13.129999999999999],[80.1,13.129999999999999],[80.1,13.059999999999999]]]}"
30_9,0.5035332446627817,19.39,0.0,2022-01-10,tile_r3_c0_2022-01-10,13.094998643101697,80.1125000000088,30.89641843199735,13.129999999999999,80.125,13.059999999999999,80.1,3.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r3_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.059999999999999],[80.125,13.059999999999999],[80.125,13.129999999999999],[80.1,13.129999999999999],[80.1,13.059999999999999]]]}"
31_0,0.34530181713939495,0.06,1.0,2022-03-31,tile_r3_c1_2022-03-31,13.094998643101425,80.1374999999884,40.41321494688595,13.129999999999999,80.15,13.059999999999999,80.125,3.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r3_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.059999999999999],[80.15,13.059999999999999],[80.15,13.129999999999999],[80.125,13.129999999999999],[80.125,13.059999999999999]]]}"
31_1,0.4657356436702836,0.23,1.0,2022-10-25,tile_r3_c1_2022-10-25,13.094998643101425,80.1374999999884,36.95000850676646,13.129999999999999,80.15,13.059999999999999,80.125,3.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r3_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.059999999999999],[80.15,13.059999999999999],[80.15,13.129999999999999],[80.125,13.129999999999999],[80.125,13.059999999999999]]]}"
31_2,0.38422177689972103,0.69,1.0,2022-05-26,tile_r3_c1_2022-05-26,13.094998643101425,80.1374999999884,42.49900084781304,13.129999999999999,80.15,13.059999999999999,80.125,3.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r3_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.059999999999999],[80.15,13.059999999999999],[80.15,13.129999999999999],[80.125,13.129999999999999],[80.125,13.059999999999999]]]}"
31_3,0.43758213283589265,1.2,1.0,2022-09-23,tile_r3_c1_2022-09-23,13.094998643101425,80.1374999999884,42.92264513629661,13.129999999999999,80.15,13.059999999999999,80.125,3.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r3_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.059999999999999],[80.15,13.059999999999999],[80.15,13.129999999999999],[80.125,13.129999999999999],[80.125,13.059999999999999]]]}"
31_4,0.3524727617414224,1.24,1.0,2022-06-03,tile_r3_c1_2022-06-03,13.094998643101425,80.1374999999884,51.63974888323475,13.129999999999999,80.15,13.059999999999999,80.125,3.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r3_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.059999999999999],[80.15,13.059999999999999],[80.15,13.129999999999999],[80.125,13.129999999999999],[80.125,13.059999999999999]]]}"
31_5,0.46667650161907587,4.36,1.0,2022-08-22,tile_r3_c1_2022-08-22,13.094998643101425,80.1374999999884,43.32043448779261,13.129999999999999,80.15,13.059999999999999,80.125,3.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r3_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.059999999999999],[80.15,13.059999999999999],[80.15,13.129999999999999],[80.125,13.129999999999999],[80.125,13.059999999999999]]]}"
31_6,0.350736867851356,16.48,1.0,2022-02-03,tile_r3_c1_2022-02-03,13.094998643101425,80.1374999999884,30.70229321853815,13.129999999999999,80.15,13.059999999999999,80.125,3.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r3_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.059999999999999],[80.15,13.059999999999999],[80.15,13.129999999999999],[80.125,13.129999999999999],[80.125,13.059999999999999]]]}"
31_7,0.39277651748820436,18.06,1.0,2022-12-28,tile_r3_c1_2022-12-28,13.094998643101425,80.1374999999884,32.94063999709949,13.129999999999999,80.15,13.059999999999999,80.125,3.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r3_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.059999999999999],[80.15,13.059999999999999],[80.15,13.129999999999999],[80.125,13.129999999999999],[80.125,13.059999999999999]]]}"
31_8,0.31996744994509385,19.23,1.0,2022-05-02,tile_r3_c1_2022-05-02,13.094998643101425,80.1374999999884,33.49036335161266,13.129999999999999,80.15,13.059999999999999,80.125,3.0,LC09_L2SP_142051_20220502_20230418_02_T1,tile_r3_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.059999999999999],[80.15,13.059999999999999],[80.15,13.129999999999999],[80.125,13.129999999999999],[80.125,13.059999999999999]]]}"
31_9,0.4528174344816384,19.39,1.0,2022-01-10,tile_r3_c1_2022-01-10,13.094998643101425,80.1374999999884,30.63850381068174,13.129999999999999,80.15,13.059999999999999,80.125,3.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r3_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.059999999999999],[80.15,13.059999999999999],[80.15,13.129999999999999],[80.125,13.129999999999999],[80.125,13.059999999999999]]]}"
32_0,0.3069163657778656,0.06,2.0,2022-03-31,tile_r3_c2_2022-03-31,13.094998643102967,80.16249999999559,43.51111600914191,13.129999999999999,80.175,13.059999999999999,80.14999999999999,3.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r3_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.059999999999999],[80.175,13.059999999999999],[80.175,13.129999999999999],[80.14999999999999,13.129999999999999],[80.14999999999999,13.059999999999999]]]}"
32_1,0.4059754489163535,0.23,2.0,2022-10-25,tile_r3_c2_2022-10-25,13.094998643102967,80.16249999999559,39.76695350815099,13.129999999999999,80.175,13.059999999999999,80.14999999999999,3.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r3_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.059999999999999],[80.175,13.059999999999999],[80.175,13.129999999999999],[80.14999999999999,13.129999999999999],[80.14999999999999,13.059999999999999]]]}"
32_2,0.32401142461796945,0.69,2.0,2022-05-26,tile_r3_c2_2022-05-26,13.094998643102967,80.16249999999559,46.18670613826992,13.129999999999999,80.175,13.059999999999999,80.14999999999999,3.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r3_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.059999999999999],[80.175,13.059999999999999],[80.175,13.129999999999999],[80.14999999999999,13.129999999999999],[80.14999999999999,13.059999999999999]]]}"
32_3,0.3764968748602283,1.2,2.0,2022-09-23,tile_r3_c2_2022-09-23,13.094998643102967,80.16249999999559,46.35373590939807,13.129999999999999,80.175,13.059999999999999,80.14999999999999,3.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r3_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.059999999999999],[80.175,13.059999999999999],[80.175,13.129999999999999],[80.14999999999999,13.129999999999999],[80.14999999999999,13.059999999999999]]]}"
32_4,0.30069939162947984,1.24,2.0,2022-06-03,tile_r3_c2_2022-06-03,13.094998643102967,80.16249999999559,55.119079088867686,13.129999999999999,80.175,13.059999999999999,80.14999999999999,3.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r3_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.059999999999999],[80.175,13.059999999999999],[80.175,13.129999999999999],[80.14999999999999,13.129999999999999],[80.14999999999999,13.059999999999999]]]}"
32_5,0.39692421936315964,4.36,2.0,2022-08-22,tile_r3_c2_2022-08-22,13.094998643102967,80.16249999999559,46.03047160810259,13.129999999999999,80.175,13.059999999999999,80.14999999999999,3.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r3_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.059999999999999],[80.175,13.059999999999999],[80.175,13.129999999999999],[80.14999999999999,13.129999999999999],[80.14999999999999,13.059999999999999]]]}"
32_6,0.3470028633174584,16.48,2.0,2022-02-03,tile_r3_c2_2022-02-03,13.094998643102967,80.16249999999559,32.781219937302026,13.129999999999999,80.175,13.059999999999999,80.14999999999999,3.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r3_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.059999999999999],[80.175,13.059999999999999],[80.175,13.129999999999999],[80.14999999999999,13.129999999999999],[80.14999999999999,13.059999999999999]]]}"
32_7,0.38852596224742253,18.06,2.0,2022-12-28,tile_r3_c2_2022-12-28,13.094998643102967,80.16249999999559,35.10752575103399,13.129999999999999,80.175,13.059999999999999,80.14999999999999,3.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r3_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.059999999999999],[80.175,13.059999999999999],[80.175,13.129999999999999],[80.14999999999999,13.129999999999999],[80.14999999999999,13.059999999999999]]]}"
32_8,0.2859409822815676,19.23,2.0,2022-05-02,tile_r3_c2_2022-05-02,13.094998643102967,80.16249999999559,37.78126530912422,13.129999999999999,80.175,13.059999999999999,80.14999999999999,3.0,LC09_L2SP_142051_20220502_20230418_02_T1,tile_r3_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.059999999999999],[80.175,13.059999999999999],[80.175,13.129999999999999],[80.14999999999999,13.129999999999999],[80.14999999999999,13.059999999999999]]]}"
32_9,0.3823039573819291,19.39,2.0,2022-01-10,tile_r3_c2_2022-01-10,13.094998643102967,80.16249999999559,32.27488732931307,13.129999999999999,80.175,13.059999999999999,80.14999999999999,3.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r3_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.059999999999999],[80.175,13.059999999999999],[80.175,13.129999999999999],[80.14999999999999,13.129999999999999],[80.14999999999999,13.059999999999999]]]}"
33_0,0.3013234912366884,0.06,3.0,2022-03-31,tile_r3_c3_2022-03-31,13.094998643103432,80.18750000000122,42.09497450524855,13.129999999999999,80.2,13.059999999999999,80.175,3.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r3_c3,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.175,13.059999999999999],[80.2,13.059999999999999],[80.2,13.129999999999999],[80.175,13.129999999999999],[80.175,13.059999999999999]]]}"
