image_id,date,tile_id,lst,lat,lon,NDVI_mean,scene_id,cloud_cover_land
tile_r0_c7_2022-09-23,2022-09-23,tile_r0_c7,31.242765181625447,12.884998666124744,80.28749999999607,0.4377856541197726,LC09_L2SP_142051_20220923_20230328_02_T1,1.2
tile_r0_c7_2022-06-03,2022-06-03,tile_r0_c7,34.048256366659494,12.884998666124744,80.28749999999607,-0.0217833731865841,LC09_L2SP_142051_20220603_20230414_02_T1,1.24
tile_r0_c7_2022-08-22,2022-08-22,tile_r0_c7,33.10531471260198,12.884998666124744,80.28749999999607,-0.5575059002751556,LC09_L2SP_142051_20220822_20230401_02_T1,4.36
tile_r0_c7_2022-02-03,2022-02-03,tile_r0_c7,26.65042579364342,12.884998666124744,80.28749999999607,0.7505384760408506,LC08_L2SP_142051_20220203_20220212_02_T1,16.48
tile_r0_c7_2022-12-28,2022-12-28,tile_r0_c7,26.55039342791168,12.884998666124744,80.28749999999607,-0.0332222737416309,LC09_L2SP_142051_20221228_20230316_02_T1,18.06
tile_r0_c7_2022-01-10,2022-01-10,tile_r0_c7,28.26667142576239,12.884998666124744,80.28749999999607,0.4541377935051657,LC09_L2SP_142051_20220110_20230502_02_T1,19.39
tile_r0_c8_2022-03-31,2022-03-31,tile_r0_c8,28.313491153452677,12.88499866612507,80.31249999999537,0.0168069527215248,LC09_L2SP_142051_20220331_20230423_02_T1,0.06
tile_r0_c8_2022-10-25,2022-10-25,tile_r0_c8,30.139730461660484,12.88499866612507,80.31249999999537,0.7644501899069681,LC09_L2SP_142051_20221025_20230324_02_T1,0.23
tile_r0_c8_2022-05-26,2022-05-26,tile_r0_c8,29.050852481918856,12.88499866612507,80.31249999999537,0.1046208393465846,LC08_L2SP_142051_20220526_20220602_02_T1,0.69
tile_r0_c8_2022-09-23,2022-09-23,tile_r0_c8,31.1813784420119,12.88499866612507,80.31249999999537,0.2627522189844232,LC09_L2SP_142051_20220923_20230328_02_T1,1.2
tile_r0_c8_2022-06-03,2022-06-03,tile_r0_c8,34.24475785315571,12.88499866612507,80.31249999999537,-0.0365435930143228,LC09_L2SP_142051_20220603_20230414_02_T1,1.24
tile_r0_c8_2022-08-22,2022-08-22,tile_r0_c8,33.18655124233335,12.88499866612507,80.31249999999537,-0.6762929841129496,LC09_L2SP_142051_20220822_20230401_02_T1,4.36
tile_r0_c8_2022-02-03,2022-02-03,tile_r0_c8,26.45755535207475,12.88499866612507,80.31249999999537,0.6705167209279291,LC08_L2SP_142051_20220203_20220212_02_T1,16.48
tile_r0_c8_2022-12-28,2022-12-28,tile_r0_c8,26.395985865372445,12.88499866612507,80.31249999999537,-0.0802351686702658,LC09_L2SP_142051_20221228_20230316_02_T1,18.06
tile_r0_c8_2022-01-10,2022-01-10,tile_r0_c8,27.932901094030235,12.88499866612507,80.31249999999537,0.1502540037268496,LC09_L2SP_142051_20220110_20230502_02_T1,19.39
tile_r0_c9_2022-03-31,2022-03-31,tile_r0_c9,28.254292509356222,12.884998666122124,80.33749999999883,0.0017003862500962,LC09_L2SP_142051_20220331_20230423_02_T1,0.06
tile_r0_c9_2022-10-25,2022-10-25,tile_r0_c9,30.142837344103206,12.884998666122124,80.33749999999883,0.7899706732088219,LC09_L2SP_142051_20221025_20230324_02_T1,0.23
tile_r0_c9_2022-05-26,2022-05-26,tile_r0_c9,28.912601832357165,12.884998666122124,80.33749999999883,0.1404446436044245,LC08_L2SP_142051_20220526_20220602_02_T1,0.69
tile_r0_c9_2022-09-23,2022-09-23,tile_r0_c9,31.41780078087164,12.884998666122124,80.33749999999883,0.2339134849369794,LC09_L2SP_142051_20220923_20230328_02_T1,1.2
tile_r0_c9_2022-06-03,2022-06-03,tile_r0_c9,34.29012752801446,12.884998666122124,80.33749999999883,-0.0116098848311563,LC09_L2SP_142051_20220603_20230414_02_T1,1.24
tile_r0_c9_2022-08-22,2022-08-22,tile_r0_c9,33.51696197634639,12.884998666122124,80.33749999999883,-0.0575338237865056,LC09_L2SP_142051_20220822_20230401_02_T1,4.36
tile_r0_c9_2022-02-03,2022-02-03,tile_r0_c9,26.544075888045786,12.884998666122124,80.33749999999883,0.8310828177268186,LC08_L2SP_142051_20220203_20220212_02_T1,16.48
tile_r0_c9_2022-12-28,2022-12-28,tile_r0_c9,27.606305567585228,12.884998666122124,80.33749999999883,0.5142577710416307,LC09_L2SP_142051_20221228_20230316_02_T1,18.06
tile_r0_c9_2022-01-10,2022-01-10,tile_r0_c9,27.82742005263726,12.884998666122124,80.33749999999883,0.1592057823042205,LC09_L2SP_142051_20220110_20230502_02_T1,19.39
tile_r1_c0_2022-03-31,2022-03-31,tile_r1_c0,41.55601142021828,12.954998658459024,80.1125000000113,0.3937497547939372,LC09_L2SP_142051_20220331_20230423_02_T1,0.06
tile_r1_c0_2022-10-25,2022-10-25,tile_r1_c0,36.56232806823918,12.954998658459024,80.1125000000113,0.5614616944098925,LC09_L2SP_142051_20221025_20230324_02_T1,0.23
tile_r1_c0_2022-05-26,2022-05-26,tile_r1_c0,40.963209183188674,12.954998658459024,80.1125000000113,0.4748270619898642,LC08_L2SP_142051_20220526_20220602_02_T1,0.69
tile_r1_c0_2022-09-23,2022-09-23,tile_r1_c0,43.10398006624431,12.954998658459024,80.1125000000113,0.5478085903517429,LC09_L2SP_142051_20220923_20230328_02_T1,1.2
tile_r1_c0_2022-06-03,2022-06-03,tile_r1_c0,51.16051843105809,12.954998658459024,80.1125000000113,0.4266639174896079,LC09_L2SP_142051_20220603_20230414_02_T1,1.24
tile_r1_c0_2022-08-22,2022-08-22,tile_r1_c0,43.542849929143856,12.954998658459024,80.1125000000113,0.5470084447605087,LC09_L2SP_142051_20220822_20230401_02_T1,4.36
tile_r1_c0_2022-02-03,2022-02-03,tile_r1_c0,30.95195688484921,12.954998658459024,80.1125000000113,0.5178723960599185,LC08_L2SP_142051_20220203_20220212_02_T1,16.48
tile_r1_c0_2022-12-28,2022-12-28,tile_r1_c0,33.027077754933615,12.954998658459024,80.1125000000113,0.5346588308699908,LC09_L2SP_142051_20221228_20230316_02_T1,18.06
tile_r1_c0_2022-05-02,2022-05-02,tile_r1_c0,33.16799810637981,12.954998658459024,80.1125000000113,0.2898294417427317,LC09_L2SP_142051_20220502_20230418_02_T1,19.23
