lat,lon,NDVI_mean,cloud_cover_land,temperature_2m,relativehumidity_2m,windspeed_10m,scene_id_LC08_L2SP_142051_20220203_20220212_02_T1,scene_id_LC08_L2SP_142051_20220526_20220602_02_T1,scene_id_LC09_L2SP_142051_20220110_20230502_02_T1,scene_id_LC09_L2SP_142051_20220331_20230423_02_T1,scene_id_LC09_L2SP_142051_20220502_20230418_02_T1,scene_id_LC09_L2SP_142051_20220603_20230414_02_T1,scene_id_LC09_L2SP_142051_20220822_20230401_02_T1,scene_id_LC09_L2SP_142051_20220923_20230328_02_T1,scene_id_LC09_L2SP_142051_20221025_20230324_02_T1,scene_id_LC09_L2SP_142051_20221228_20230316_02_T1,image_id,label_class,lst
0.2500000000449063,2.1316282072803006e-11,0.6789735061570916,0.2224521469218831,0.5707171314741042,0.4932432432432434,0.20547945205479468,False,False,False,False,False,False,True,False,False,False,tile_r1_c0_2022-08-22,2,43.542849929143856
0.2500000000449063,2.1316282072803006e-11,0.6701921140370769,0.8494568028970512,0.04731075697211162,0.5486486486486486,0.09553916403231472,True,False,False,False,False,False,False,False,False,False,tile_r1_c0_2022-02-03,1,30.95195688484921
0.2500000000449063,2.1316282072803006e-11,0.6752514227950734,0.9311950336264873,0.10806772908366513,0.9135135135135135,0.02300667369160525,False,False,False,False,False,False,False,False,False,True,tile_r1_c0_2022-12-28,1,33.027077754933615
0.2500000000449063,2.1316282072803006e-11,0.6014616343950232,0.991722710812209,0.8834661354581668,0.5094594594594595,0.15999297506146826,False,False,False,False,True,False,False,False,False,False,tile_r1_c0_2022-05-02,1,33.16799810637981
0.2500000000449063,2.1316282072803006e-11,0.6781412034879201,1.0,0.12549800796812738,0.6716216216216218,0.06392694063926946,False,False,True,False,False,False,False,False,False,False,tile_r1_c0_2022-01-10,1,30.562933942837045
0.25000000005189804,0.11111111104185056,0.605207377995895,0.0,0.7455179282868531,0.3918918918918921,0.3380751668422902,False,False,False,True,False,False,False,False,False,False,tile_r1_c1_2022-03-31,2,42.84077687870489
0.25000000005189804,0.11111111104185056,0.633532473220619,0.008794619762027936,0.2031872509960162,0.2797297297297301,0.04004214963119079,False,False,False,False,False,False,False,False,True,False,tile_r1_c1_2022-10-25,2,38.74143838833411
0.25000000005189804,0.11111111104185056,0.6154153106727603,0.03259182617692705,0.7734063745019926,0.25810810810810825,0.2262030207235688,False,True,False,False,False,False,False,False,False,False,tile_r1_c1_2022-05-26,2,44.56446138567312
0.25000000005189804,0.11111111104185056,0.6279795429269521,0.058975685463010866,0.6942231075697212,0.12162162162162171,0.1770284510010538,False,False,False,False,False,False,False,True,False,False,tile_r1_c1_2022-09-23,2,46.14972855577429
0.25000000005189804,0.11111111104185056,0.6093236841120963,0.06104500775995861,0.9970119521912348,0.022972972972973293,0.19669827889005975,False,False,False,False,False,True,False,False,False,False,tile_r1_c1_2022-06-03,2,52.14038863863666
0.25000000005189804,0.11111111104185056,0.6294255538254216,0.2224521469218831,0.5707171314741042,0.4932432432432434,0.20547945205479468,False,False,False,False,False,False,True,False,False,False,tile_r1_c1_2022-08-22,2,45.209259156832495
0.25000000005189804,0.11111111104185056,0.6261056046005338,0.8494568028970512,0.04731075697211162,0.5486486486486486,0.09553916403231472,True,False,False,False,False,False,False,False,False,False,tile_r1_c1_2022-02-03,1,32.74324675533434
0.25000000005189804,0.11111111104185056,0.6357266465665429,0.9311950336264873,0.10806772908366513,0.9135135135135135,0.02300667369160525,False,False,False,False,False,False,False,False,False,True,tile_r1_c1_2022-12-28,1,33.462334291491835
0.25000000005189804,0.11111111104185056,0.6065417932284911,0.991722710812209,0.8834661354581668,0.5094594594594595,0.15999297506146826,False,False,False,False,True,False,False,False,False,False,tile_r1_c1_2022-05-02,1,34.11478885436426
0.25000000005189804,0.11111111104185056,0.6376006863786956,1.0,0.12549800796812738,0.6716216216216218,0.06392694063926946,False,False,True,False,False,False,False,False,False,False,tile_r1_c1_2022-01-10,1,32.260618371598234
0.25000000005059064,0.22222222214941212,0.6193044622355228,0.0,0.6907370517928286,0.5175675675675677,0.4367755532139095,False,False,False,True,False,False,False,False,False,False,tile_r1_c2_2022-03-31,2,41.994256010281646
0.25000000005059064,0.22222222214941212,0.6635026847682042,0.008794619762027936,0.21912350597609587,0.27567567567567597,0.046891464699683916,False,False,False,False,False,False,False,False,True,False,tile_r1_c2_2022-10-25,2,37.119243454823305
0.25000000005059064,0.22222222214941212,0.6301782726395269,0.03259182617692705,0.779382470119522,0.29864864864864904,0.22813487881981048,False,True,False,False,False,False,False,False,False,False,tile_r1_c2_2022-05-26,2,44.20396527778635
0.25000000005059064,0.22222222214941212,0.658710423990655,0.058975685463010866,0.6628486055776897,0.24054054054054053,0.14734808570425018,False,False,False,False,False,False,False,True,False,False,tile_r1_c2_2022-09-23,2,43.92319153482909
0.25000000005059064,0.22222222214941212,0.6222456377826812,0.06104500775995861,0.8939243027888444,0.18783783783783825,0.26413768879522315,False,False,False,False,False,True,False,False,False,False,tile_r1_c2_2022-06-03,2,51.0605223314456
0.25000000005059064,0.22222222214941212,0.6552945437397122,0.2224521469218831,0.5577689243027888,0.525675675675676,0.2200561995082544,False,False,False,False,False,False,True,False,False,False,tile_r1_c2_2022-08-22,2,43.94228519083983
0.25000000005059064,0.22222222214941212,0.6440704061986091,0.8494568028970512,0.08167330677290874,0.4405405405405407,0.15929048120828948,True,False,False,False,False,False,False,False,False,False,tile_r1_c2_2022-02-03,1,31.39989110340257
0.25000000005059064,0.22222222214941212,0.6663867446946506,0.9311950336264873,0.114043824701195,0.922972972972973,0.030031612223393123,False,False,False,False,False,False,False,False,False,True,tile_r1_c2_2022-12-28,1,32.23332477935339
0.25000000005059064,0.22222222214941212,0.6153720622433374,0.991722710812209,0.8187250996015938,0.6256756756756756,0.24183350895679667,False,False,False,False,True,False,False,False,False,False,tile_r1_c2_2022-05-02,2,36.74049611183324
0.25000000005059064,0.22222222214941212,0.6672988056914136,1.0,0.15189243027888466,0.6364864864864868,0.08008429926238153,False,False,True,False,False,False,False,False,False,False,tile_r1_c2_2022-01-10,1,31.33176093295484
0.2500000000512941,0.3333333333248447,0.6045415711541042,0.0,0.6907370517928286,0.5175675675675677,0.4367755532139095,False,False,False,True,False,False,False,False,False,False,tile_r1_c3_2022-03-31,2,42.41554300580354
0.2500000000512941,0.3333333333248447,0.6348663865022407,0.008794619762027936,0.21912350597609587,0.27567567567567597,0.046891464699683916,False,False,False,False,False,False,False,False,True,False,tile_r1_c3_2022-10-25,2,37.85920669914101
0.2500000000512941,0.3333333333248447,0.6105331096601408,0.03259182617692705,0.779382470119522,0.29864864864864904,0.22813487881981048,False,True,False,False,False,False,False,False,False,False,tile_r1_c3_2022-05-26,2,44.52405716120399
0.2500000000512941,0.3333333333248447,0.629780796798533,0.058975685463010866,0.6628486055776897,0.24054054054054053,0.14734808570425018,False,False,False,False,False,False,False,True,False,False,tile_r1_c3_2022-09-23,2,45.1766474351667
0.2500000000512941,0.3333333333248447,0.6049060064572606,0.06104500775995861,0.8939243027888444,0.18783783783783825,0.26413768879522315,False,False,False,False,False,True,False,False,False,False,tile_r1_c3_2022-06-03,2,52.35674888351007
0.2500000000512941,0.3333333333248447,0.6289892731070047,0.2224521469218831,0.5577689243027888,0.525675675675676,0.2200561995082544,False,False,False,False,False,False,True,False,False,False,tile_r1_c3_2022-08-22,2,44.34998394091907
0.2500000000512941,0.3333333333248447,0.6246506792029038,0.8494568028970512,0.08167330677290874,0.4405405405405407,0.15929048120828948,True,False,False,False,False,False,False,False,False,False,tile_r1_c3_2022-02-03,1,31.38928177756168
0.2500000000512941,0.3333333333248447,0.6298548203260644,0.9311950336264873,0.114043824701195,0.922972972972973,0.030031612223393123,False,False,False,False,False,False,False,False,False,True,tile_r1_c3_2022-12-28,1,33.269360394634795
0.2500000000512941,0.3333333333248447,0.6127025831939017,0.991722710812209,0.8187250996015938,0.6256756756756756,0.24183350895679667,False,False,False,False,True,False,False,False,False,False,tile_r1_c3_2022-05-02,1,33.7722397327936
0.2500000000512941,0.3333333333248447,0.6280950073671502,1.0,0.15189243027888466,0.6364864864864868,0.08008429926238153,False,False,True,False,False,False,False,False,False,False,tile_r1_c3_2022-01-10,1,32.247314727016416
0.25000000004390444,0.4444444443780071,0.6140399728406164,0.0,0.6907370517928286,0.5175675675675677,0.4367755532139095,False,False,False,True,False,False,False,False,False,False,tile_r1_c4_2022-03-31,2,42.23786278607788
0.25000000004390444,0.4444444443780071,0.6399110867760645,0.008794619762027936,0.21912350597609587,0.27567567567567597,0.046891464699683916,False,False,False,False,False,False,False,False,True,False,tile_r1_c4_2022-10-25,2,37.48104876471624
0.25000000004390444,0.4444444443780071,0.61673330740524,0.03259182617692705,0.779382470119522,0.29864864864864904,0.22813487881981048,False,True,False,False,False,False,False,False,False,False,tile_r1_c4_2022-05-26,2,44.19991010247959
0.25000000004390444,0.4444444443780071,0.634553651282317,0.058975685463010866,0.6628486055776897,0.24054054054054053,0.14734808570425018,False,False,False,False,False,False,False,True,False,False,tile_r1_c4_2022-09-23,2,44.31411773170654
0.25000000004390444,0.4444444443780071,0.610772239398757,0.06104500775995861,0.8939243027888444,0.18783783783783825,0.26413768879522315,False,False,False,False,False,True,False,False,False,False,tile_r1_c4_2022-06-03,2,53.16818930984041
0.25000000004390444,0.4444444443780071,0.6346594207144898,0.2224521469218831,0.5577689243027888,0.525675675675676,0.2200561995082544,False,False,False,False,False,False,True,False,False,False,tile_r1_c4_2022-08-22,2,43.2089777288509
0.25000000004390444,0.4444444443780071,0.6276582739813935,0.8494568028970512,0.08167330677290874,0.4405405405405407,0.15929048120828948,True,False,False,False,False,False,False,False,False,False,tile_r1_c4_2022-02-03,1,31.520586286037183
0.25000000004390444,0.4444444443780071,0.6354434966267586,0.9311950336264873,0.114043824701195,0.922972972972973,0.030031612223393123,False,False,False,False,False,False,False,False,False,True,tile_r1_c4_2022-12-28,1,33.61908529947501
0.25000000004390444,0.4444444443780071,0.626675468005688,0.991722710812209,0.8187250996015938,0.6256756756756756,0.24183350895679667,False,False,False,False,True,False,False,False,False,False,tile_r1_c4_2022-05-02,1,34.2664340172206
0.25000000004390444,0.4444444443780071,0.6168656361967015,1.0,0.15189243027888466,0.6364864864864868,0.08008429926238153,False,False,True,False,False,False,False,False,False,False,tile_r1_c4_2022-01-10,1,33.643363440085615
0.25000000005334755,0.5555555555665705,0.6105779064558511,0.0,0.6937250996015938,0.5175675675675677,0.4367755532139095,False,False,False,True,False,False,False,False,False,False,tile_r1_c5_2022-03-31,2,41.89725699324944
0.25000000005334755,0.5555555555665705,0.6360291680450882,0.008794619762027936,0.22211155378486103,0.27567567567567597,0.046891464699683916,False,False,False,False,False,False,False,False,True,False,tile_r1_c5_2022-10-25,2,38.05047674700031
0.25000000005334755,0.5555555555665705,0.6153782313173465,0.03259182617692705,0.7823705179282872,0.29864864864864904,0.22813487881981048,False,True,False,False,False,False,False,False,False,False,tile_r1_c5_2022-05-26,2,44.19960229144076
0.25000000005334755,0.5555555555665705,0.6303881029731476,0.058975685463010866,0.6653386454183274,0.24054054054054053,0.14734808570425018,False,False,False,False,False,False,False,True,False,False,tile_r1_c5_2022-09-23,2,45.37153346956909
0.25000000005334755,0.5555555555665705,0.6093925821838543,0.06104500775995861,0.8959163346613548,0.18783783783783825,0.26413768879522315,False,False,False,False,False,True,False,False,False,False,tile_r1_c5_2022-06-03,2,53.18857834336311
0.25000000005334755,0.5555555555665705,0.633558610073863,0.2224521469218831,0.5617529880478087,0.525675675675676,0.2200561995082544,False,False,False,False,False,False,True,False,False,False,tile_r1_c5_2022-08-22,2,43.3274004673334
0.25000000005334755,0.5555555555665705,0.6268764249534705,0.8494568028970512,0.08366533864541825,0.4405405405405407,0.15929048120828948,True,False,False,False,False,False,False,False,False,False,tile_r1_c5_2022-02-03,1,33.08973002293896
0.25000000005334755,0.5555555555665705,0.6343674929835492,0.9311950336264873,0.11503984063745065,0.922972972972973,0.030031612223393123,False,False,False,False,False,False,False,False,False,True,tile_r1_c5_2022-12-28,1,34.06798380735963
0.25000000005334755,0.5555555555665705,0.6111763272509309,0.991722710812209,0.8202191235059759,0.6256756756756756,0.24183350895679667,False,False,False,False,True,False,False,False,False,False,tile_r1_c5_2022-05-02,1,34.61907961036205
0.25000000005334755,0.5555555555665705,0.6406392133735809,1.0,0.154382470119522,0.6364864864864868,0.08008429926238153,False,False,True,False,False,False,False,False,False,False,tile_r1_c5_2022-01-10,1,34.819829614143366
0.2500000000585416,0.6666666666853303,0.5535347125458054,0.0,0.6937250996015938,0.5175675675675677,0.4367755532139095,False,False,False,True,False,False,False,False,False,False,tile_r1_c6_2022-03-31,2,35.754089497854714
0.2500000000585416,0.6666666666853303,0.5347106157987146,0.008794619762027936,0.22211155378486103,0.27567567567567597,0.046891464699683916,False,False,False,False,False,False,False,False,True,False,tile_r1_c6_2022-10-25,1,34.90689919301032
0.2500000000585416,0.6666666666853303,0.5522493803376982,0.03259182617692705,0.7823705179282872,0.29864864864864904,0.22813487881981048,False,True,False,False,False,False,False,False,False,False,tile_r1_c6_2022-05-26,2,38.23881296442663
0.2500000000585416,0.6666666666853303,0.5848105192183026,0.058975685463010866,0.6653386454183274,0.24054054054054053,0.14734808570425018,False,False,False,False,False,False,False,True,False,False,tile_r1_c6_2022-09-23,2,40.076539927877086
0.2500000000585416,0.6666666666853303,0.5585079488418248,0.06104500775995861,0.8959163346613548,0.18783783783783825,0.26413768879522315,False,False,False,False,False,True,False,False,False,False,tile_r1_c6_2022-06-03,2,45.1350081039767
0.2500000000585416,0.6666666666853303,0.5636309364369185,0.2224521469218831,0.5617529880478087,0.525675675675676,0.2200561995082544,False,False,False,False,False,False,True,False,False,False,tile_r1_c6_2022-08-22,2,39.88880160542282
0.2500000000585416,0.6666666666853303,0.5435425448916569,0.8494568028970512,0.08366533864541825,0.4405405405405407,0.15929048120828948,True,False,False,False,False,False,False,False,False,False,tile_r1_c6_2022-02-03,1,30.824200806675503
0.2500000000585416,0.6666666666853303,0.4687913368445139,0.9311950336264873,0.11503984063745065,0.922972972972973,0.030031612223393123,False,False,False,False,False,False,False,False,False,True,tile_r1_c6_2022-12-28,1,32.013873914159376
0.2500000000585416,0.6666666666853303,0.5975135439706901,0.991722710812209,0.8202191235059759,0.6256756756756756,0.24183350895679667,False,False,False,False,True,False,False,False,False,False,tile_r1_c6_2022-05-02,1,33.930619581126855
0.2500000000585416,0.6666666666853303,0.5463514203022084,1.0,0.154382470119522,0.6364864864864868,0.08008429926238153,False,False,True,False,False,False,False,False,False,False,tile_r1_c6_2022-01-10,1,32.76225059421061
0.2500000000539657,0.7777777777448023,0.5197076882651499,0.0,0.6170318725099606,0.7135135135135138,0.6113452757288375,False,False,False,True,False,False,False,False,False,False,tile_r1_c7_2022-03-31,0,28.61552001801474
0.2500000000539657,0.7777777777448023,0.4951771481985224,0.008794619762027936,0.24651394422310746,0.2945945945945949,0.0958904109589041,False,False,False,False,False,False,False,False,True,False,tile_r1_c7_2022-10-25,0,29.785452135440696
0.2500000000539657,0.7777777777448023,0.5355304648585629,0.03259182617692705,0.7420318725099602,0.43243243243243246,0.33772391991570083,False,True,False,False,False,False,False,False,False,False,tile_r1_c7_2022-05-26,0,29.710081097997424
0.2500000000539657,0.7777777777448023,0.5789093938871658,0.058975685463010866,0.6120517928286855,0.4472972972972973,0.18984896382156657,False,False,False,False,False,False,False,True,False,False,tile_r1_c7_2022-09-23,1,31.34971487389573
0.2500000000539657,0.7777777777448023,0.5057717551849927,0.06104500775995861,0.7908366533864544,0.3932432432432438,0.356691253951528,False,False,False,False,False,True,False,False,False,False,tile_r1_c7_2022-06-03,1,34.34713935475774
0.2500000000539657,0.7777777777448023,0.4855991187412448,0.2224521469218831,0.5253984063745021,0.6499999999999999,0.3090972953986654,False,False,False,False,False,False,True,False,False,False,tile_r1_c7_2022-08-22,1,33.685047219218106
0.2500000000539657,0.7777777777448023,0.5723872454240794,0.8494568028970512,0.09860557768924316,0.5243243243243243,0.2381454162276081,True,False,False,False,False,False,False,False,False,False,tile_r1_c7_2022-02-03,0,26.719664627787623
0.2500000000539657,0.7777777777448023,0.46887199752233333,0.9311950336264873,0.1304780876494025,1.0,0.01931858096241662,False,False,False,False,False,False,False,False,False,True,tile_r1_c7_2022-12-28,0,28.050496096542187
0.2500000000539657,0.7777777777448023,0.5207828600868083,1.0,0.18426294820717137,0.6716216216216218,0.09027046013347384,False,False,True,False,False,False,False,False,False,False,tile_r1_c7_2022-01-10,0,28.205778717222785
0.25000000005021406,0.8888888888044448,0.5223636044555013,0.0,0.6170318725099606,0.7135135135135138,0.6113452757288375,False,False,False,True,False,False,False,False,False,False,tile_r1_c8_2022-03-31,0,28.47075434629001
0.25000000005021406,0.8888888888044448,0.5726873657147058,0.008794619762027936,0.24651394422310746,0.2945945945945949,0.0958904109589041,False,False,False,False,False,False,False,False,True,False,tile_r1_c8_2022-10-25,0,29.823690171332565
0.25000000005021406,0.8888888888044448,0.561747973132695,0.03259182617692705,0.7420318725099602,0.43243243243243246,0.33772391991570083,False,True,False,False,False,False,False,False,False,False,tile_r1_c8_2022-05-26,0,29.199464451350824
0.25000000005021406,0.8888888888044448,0.5580651765515983,0.058975685463010866,0.6120517928286855,0.4472972972972973,0.18984896382156657,False,False,False,False,False,False,False,True,False,False,tile_r1_c8_2022-09-23,1,30.89474053434024
0.25000000005021406,0.8888888888044448,0.5068953344709901,0.06104500775995861,0.7908366533864544,0.3932432432432438,0.356691253951528,False,False,False,False,False,True,False,False,False,False,tile_r1_c8_2022-06-03,1,34.34587149092042
0.25000000005021406,0.8888888888044448,0.398824166632069,0.2224521469218831,0.5253984063745021,0.6499999999999999,0.3090972953986654,False,False,False,False,False,False,True,False,False,False,tile_r1_c8_2022-08-22,1,33.80275144839578
0.25000000005021406,0.8888888888044448,0.5409813265377728,0.8494568028970512,0.09860557768924316,0.5243243243243243,0.2381454162276081,True,False,False,False,False,False,False,False,False,False,tile_r1_c8_2022-02-03,0,26.51055315924092
0.25000000005021406,0.8888888888044448,0.44349713882617814,0.9311950336264873,0.1304780876494025,1.0,0.01931858096241662,False,False,False,False,False,False,False,False,False,True,tile_r1_c8_2022-12-28,0,28.392088886148763
0.25000000005021406,0.8888888888044448,0.6565120827005455,1.0,0.18426294820717137,0.6716216216216218,0.09027046013347384,False,False,True,False,False,False,False,False,False,False,tile_r1_c8_2022-01-10,0,27.93354718340448
0.25000000004865797,0.9999999999428155,0.5068646662717455,0.0,0.6170318725099606,0.7135135135135138,0.6113452757288375,False,False,False,True,False,False,False,False,False,False,tile_r1_c9_2022-03-31,0,28.509329656156293
0.25000000004865797,0.9999999999428155,0.5951425847306266,0.008794619762027936,0.24651394422310746,0.2945945945945949,0.0958904109589041,False,False,False,False,False,False,False,False,True,False,tile_r1_c9_2022-10-25,0,29.86454101180506
0.25000000004865797,0.9999999999428155,0.5851370023292141,0.03259182617692705,0.7420318725099602,0.43243243243243246,0.33772391991570083,False,True,False,False,False,False,False,False,False,False,tile_r1_c9_2022-05-26,0,28.828399453746567
0.25000000004865797,0.9999999999428155,0.5884904015234558,0.058975685463010866,0.6120517928286855,0.4472972972972973,0.18984896382156657,False,False,False,False,False,False,False,True,False,False,tile_r1_c9_2022-09-23,1,31.3101268095212
0.25000000004865797,0.9999999999428155,0.5130073000958437,0.06104500775995861,0.7908366533864544,0.3932432432432438,0.356691253951528,False,False,False,False,False,True,False,False,False,False,tile_r1_c9_2022-06-03,1,34.43387821880749
0.25000000004865797,0.9999999999428155,0.4479928377019443,0.2224521469218831,0.5253984063745021,0.6499999999999999,0.3090972953986654,False,False,False,False,False,False,True,False,False,False,tile_r1_c9_2022-08-22,1,33.73560916674256
0.25000000004865797,0.9999999999428155,0.5699259987718039,0.8494568028970512,0.09860557768924316,0.5243243243243243,0.2381454162276081,True,False,False,False,False,False,False,False,False,False,tile_r1_c9_2022-02-03,0,26.29038242916056
0.25000000004865797,0.9999999999428155,0.5188257235622348,0.9311950336264873,0.1304780876494025,1.0,0.01931858096241662,False,False,False,False,False,False,False,False,False,True,tile_r1_c9_2022-12-28,0,28.16799229025456
0.25000000004865797,0.9999999999428155,0.7308167383349099,1.0,0.18426294820717137,0.6716216216216218,0.09027046013347384,False,False,True,False,False,False,False,False,False,False,tile_r1_c9_2022-01-10,0,27.91962380170205
0.5000000000507896,1.949729266925715e-11,0.6243103486859087,0.0,0.7534860557768925,0.3810810810810814,0.3259571478749561,False,False,False,True,False,False,False,False,False,False,tile_r2_c0_2022-03-31,2,41.79304752352799
0.5000000000507896,1.949729266925715e-11,0.6608026503100873,0.008794619762027936,0.17878486055776932,0.3297297297297299,0.0444327362135582,False,False,False,False,False,False,False,False,True,False,tile_r2_c0_2022-10-25,2,37.548742542574665
0.5000000000507896,1.949729266925715e-11,0.642597891618421,0.03259182617692705,0.7704183266932274,0.26756756756756817,0.21935370565507561,False,True,False,False,False,False,False,False,False,False,tile_r2_c0_2022-05-26,2,41.16640294914124
0.5000000000507896,1.949729266925715e-11,0.6491666099629926,0.058975685463010866,0.6713147410358569,0.18378378378378413,0.16824727783631904,False,False,False,False,False,False,False,True,False,False,tile_r2_c0_2022-09-23,2,44.77347512028456
0.5000000000507896,1.949729266925715e-11,0.6319569109713598,0.06104500775995861,0.972609561752988,0.08108108108108114,0.20038637161924833,False,False,False,False,False,True,False,False,False,False,tile_r2_c0_2022-06-03,2,52.10239908614436
0.5000000000507896,1.949729266925715e-11,0.6589803758780666,0.2224521469218831,0.5687250996015938,0.48648648648648685,0.20846505093080442,False,False,False,False,False,False,True,False,False,False,tile_r2_c0_2022-08-22,2,43.550636464165024
0.5000000000507896,1.949729266925715e-11,0.6519213398723755,0.8494568028970512,0.02589641434262946,0.602702702702703,0.08342114506498072,True,False,False,False,False,False,False,False,False,False,tile_r2_c0_2022-02-03,1,31.174929553001164
0.5000000000507896,1.949729266925715e-11,0.6474810353671248,0.9311950336264873,0.11155378486055811,0.939189189189189,0.016684229012996155,False,False,False,False,False,False,False,False,False,True,tile_r2_c0_2022-12-28,1,34.0076985875243
0.5000000000507896,1.949729266925715e-11,0.6201927915363299,0.991722710812209,0.8949203187250996,0.5013513513513517,0.1515630488233229,False,False,False,False,True,False,False,False,False,False,tile_r2_c0_2022-05-02,1,33.3799783897689
0.5000000000507896,1.949729266925715e-11,0.6506519085037384,1.0,0.09611553784860583,0.7283783783783786,0.053740779768177094,False,False,True,False,False,False,False,False,False,False,tile_r2_c0_2022-01-10,1,31.11730969865533
0.5000000000446363,0.11111111104679594,0.6204384313925531,0.0,0.7086653386454187,0.4743243243243245,0.39409905163329817,False,False,False,True,False,False,False,False,False,False,tile_r2_c1_2022-03-31,2,41.88945114302193
0.5000000000446363,0.11111111104679594,0.6549334396662383,0.008794619762027936,0.17778884462151368,0.28783783783783834,0.05936073059360736,False,False,False,False,False,False,False,False,True,False,tile_r2_c1_2022-10-25,2,37.384026288863
0.5000000000446363,0.11111111104679594,0.6318295480860919,0.03259182617692705,0.7943227091633465,0.24594594594594632,0.22813487881981048,False,True,False,False,False,False,False,False,False,False,tile_r2_c1_2022-05-26,2,44.8996209973305
0.5000000000446363,0.11111111104679594,0.6432280643481387,0.058975685463010866,0.6653386454183274,0.22162162162162202,0.14348436951176685,False,False,False,False,False,False,False,True,False,False,tile_r2_c1_2022-09-23,2,44.77296083091746
0.5000000000446363,0.11111111104679594,0.6208289009527992,0.06104500775995861,0.8994023904382473,0.18243243243243246,0.24780470670881627,False,False,False,False,False,True,False,False,False,False,tile_r2_c1_2022-06-03,2,52.51628397096385
0.5000000000446363,0.11111111104679594,0.6540841388809063,0.2224521469218831,0.5707171314741042,0.506756756756757,0.21496311907270826,False,False,False,False,False,False,True,False,False,False,tile_r2_c1_2022-08-22,2,43.67736037699872
0.5000000000446363,0.11111111104679594,0.6431353374235309,0.8494568028970512,0.04531872509960211,0.4945945945945951,0.13470319634703204,True,False,False,False,False,False,False,False,False,False,tile_r2_c1_2022-02-03,1,31.727412257364605
0.5000000000446363,0.11111111104679594,0.6433515026071102,0.9311950336264873,0.10657370517928255,0.939189189189189,0.038988408851422574,False,False,False,False,False,False,False,False,False,True,tile_r2_c1_2022-12-28,1,33.911098286306206
0.5000000000446363,0.11111111104679594,0.6155410335888083,0.991722710812209,0.8346613545816735,0.5824324324324324,0.20583069898138395,False,False,False,False,True,False,False,False,False,False,tile_r2_c1_2022-05-02,1,33.74940452755892
0.5000000000446363,0.11111111104679594,0.6473195925755026,1.0,0.11603585657370541,0.6810810810810812,0.07832806462943459,False,False,True,False,False,False,False,False,False,False,tile_r2_c1_2022-01-10,1,31.13173814641995
0.5000000000443947,0.22222222213883924,0.6093432356939082,0.0,0.7086653386454187,0.4743243243243245,0.39409905163329817,False,False,False,True,False,False,False,False,False,False,tile_r2_c2_2022-03-31,2,43.020568358613765
0.5000000000443947,0.22222222213883924,0.6452183326204921,0.008794619762027936,0.17778884462151368,0.28783783783783834,0.05936073059360736,False,False,False,False,False,False,False,False,True,False,tile_r2_c2_2022-10-25,2,38.444061665933376
0.5000000000443947,0.22222222213883924,0.6151469169035134,0.03259182617692705,0.7943227091633465,0.24594594594594632,0.22813487881981048,False,True,False,False,False,False,False,False,False,False,tile_r2_c2_2022-05-26,2,46.25255914671081
0.5000000000443947,0.22222222213883924,0.6323448393917228,0.058975685463010866,0.6653386454183274,0.22162162162162202,0.14348436951176685,False,False,False,False,False,False,False,True,False,False,tile_r2_c2_2022-09-23,2,45.827472694847415
0.5000000000443947,0.22222222213883924,0.6068923064433905,0.06104500775995861,0.8994023904382473,0.18243243243243246,0.24780470670881627,False,False,False,False,False,True,False,False,False,False,tile_r2_c2_2022-06-03,2,53.63137432475832
0.5000000000443947,0.22222222213883924,0.6407449061462875,0.2224521469218831,0.5707171314741042,0.506756756756757,0.21496311907270826,False,False,False,False,False,False,True,False,False,False,tile_r2_c2_2022-08-22,2,44.71058314234194
0.5000000000443947,0.22222222213883924,0.6328012177718151,0.8494568028970512,0.04531872509960211,0.4945945945945951,0.13470319634703204,True,False,False,False,False,False,False,False,False,False,tile_r2_c2_2022-02-03,1,32.32399074509496
0.5000000000443947,0.22222222213883924,0.6415675864610114,0.9311950336264873,0.10657370517928255,0.939189189189189,0.038988408851422574,False,False,False,False,False,False,False,False,False,True,tile_r2_c2_2022-12-28,1,34.256886210955386
0.5000000000443947,0.22222222213883924,0.6134663929468991,0.991722710812209,0.8346613545816735,0.5824324324324324,0.20583069898138395,False,False,False,False,True,False,False,False,False,False,tile_r2_c2_2022-05-02,2,36.91075048811223
0.5000000000443947,0.22222222213883924,0.628628282075814,1.0,0.11603585657370541,0.6810810810810812,0.07832806462943459,False,False,True,False,False,False,False,False,False,False,tile_r2_c2_2022-01-10,1,31.666502332168097
0.5000000000439684,0.33333333333627024,0.6123320390463294,0.0,0.7086653386454187,0.4743243243243245,0.39409905163329817,False,False,False,True,False,False,False,False,False,False,tile_r2_c3_2022-03-31,2,42.93788841968593
0.5000000000439684,0.33333333333627024,0.6502801436948755,0.008794619762027936,0.17778884462151368,0.28783783783783834,0.05936073059360736,False,False,False,False,False,False,False,False,True,False,tile_r2_c3_2022-10-25,2,38.3621578008786
0.5000000000439684,0.33333333333627024,0.6198382671294903,0.03259182617692705,0.7943227091633465,0.24594594594594632,0.22813487881981048,False,True,False,False,False,False,False,False,False,False,tile_r2_c3_2022-05-26,2,45.59620726840599
0.5000000000439684,0.33333333333627024,0.6398304976238232,0.058975685463010866,0.6653386454183274,0.22162162162162202,0.14348436951176685,False,False,False,False,False,False,False,True,False,False,tile_r2_c3_2022-09-23,2,45.38826598872812
